,name,sex,declination_json_pl,declination_json_lat,name_id
323,Damian,m,"{'mianownik': {'s': 'Damian', 'pl': 'Damianowie'}, 'dopełniacz': {'s': 'Damiana', 'pl': 'Damianów'}, 'celownik': {'s': 'Damianowi', 'pl': 'Damianom'}, 'biernik': {'s': 'Damiana', 'pl': 'Damianów'}, 'narzędnik': {'s': 'Damianem', 'pl': 'Damianami'}, 'miejscownik': {'s': 'Damianie', 'pl': 'Damianach'}, 'wołacz': {'s': 'Damianie', 'pl': 'Damianowie'}}","{'nominativus': {'s': 'Damian', 'pl': 'Damianowie'}, 'genetivus': {'s': 'Damiana', 'pl': 'Damianów'}, 'dativus': {'s': 'Damianowi', 'pl': 'Damianom'}, 'accusativus': {'s': 'Damiana', 'pl': 'Damianów'}, 'instrumentalis': {'s': 'Damianem', 'pl': 'Damianami'}, 'locativus': {'s': 'Damianie', 'pl': 'Damianach'}, 'vocativus': {'s': 'Damianie', 'pl': 'Damianowie'}}",323
324,Daniel,m,"{'mianownik': {'s': 'Daniel', 'pl': 'Danielowie'}, 'dopełniacz': {'s': 'Daniela', 'pl': 'Danielów'}, 'celownik': {'s': 'Danielowi', 'pl': 'Danielom'}, 'biernik': {'s': 'Daniela', 'pl': 'Danielów'}, 'narzędnik': {'s': 'Danielem', 'pl': 'Danielami'}, 'miejscownik': {'s': 'Danielu', 'pl': 'Danielach'}, 'wołacz': {'s': 'Danielu', 'pl': 'Danielowie'}}","{'nominativus': {'s': 'Daniel', 'pl': 'Danielowie'}, 'genetivus': {'s': 'Daniela', 'pl': 'Danielów'}, 'dativus': {'s': 'Danielowi', 'pl': 'Danielom'}, 'accusativus': {'s': 'Daniela', 'pl': 'Danielów'}, 'instrumentalis': {'s': 'Danielem', 'pl': 'Danielami'}, 'locativus': {'s': 'Danielu', 'pl': 'Danielach'}, 'vocativus': {'s': 'Danielu', 'pl': 'Danielowie'}}",324
325,Dariusz,m,"{'mianownik': {'s': 'Dariusz', 'pl': 'Dariuszowie'}, 'dopełniacz': {'s': 'Dariusza', 'pl': 'Dariuszów'}, 'celownik': {'s': 'Dariuszowi', 'pl': 'Dariuszom'}, 'biernik': {'s': 'Dariusza', 'pl': 'Dariuszów'}, 'narzędnik': {'s': 'Dariuszem', 'pl': 'Dariuszami'}, 'miejscownik': {'s': 'Dariuszu', 'pl': 'Dariuszach'}, 'wołacz': {'s': 'Dariuszu', 'pl': 'Dariuszowie'}}","{'nominativus': {'s': 'Dariusz', 'pl': 'Dariuszowie'}, 'genetivus': {'s': 'Dariusza', 'pl': 'Dariuszów'}, 'dativus': {'s': 'Dariuszowi', 'pl': 'Dariuszom'}, 'accusativus': {'s': 'Dariusza', 'pl': 'Dariuszów'}, 'instrumentalis': {'s': 'Dariuszem', 'pl': 'Dariuszami'}, 'locativus': {'s': 'Dariuszu', 'pl': 'Dariuszach'}, 'vocativus': {'s': 'Dariuszu', 'pl': 'Dariuszowie'}}",325
326,Dawid,m,"{'mianownik': {'s': 'Dawid', 'pl': 'Dawidowie'}, 'dopełniacz': {'s': 'Dawida', 'pl': 'Dawidów'}, 'celownik': {'s': 'Dawidowi', 'pl': 'Dawidom'}, 'biernik': {'s': 'Dawida', 'pl': 'Dawidów'}, 'narzędnik': {'s': 'Dawidem', 'pl': 'Dawidami'}, 'miejscownik': {'s': 'Dawidzie', 'pl': 'Dawidach'}, 'wołacz': {'s': 'Dawidzie', 'pl': 'Dawidowie'}}","{'nominativus': {'s': 'Dawid', 'pl': 'Dawidowie'}, 'genetivus': {'s': 'Dawida', 'pl': 'Dawidów'}, 'dativus': {'s': 'Dawidowi', 'pl': 'Dawidom'}, 'accusativus': {'s': 'Dawida', 'pl': 'Dawidów'}, 'instrumentalis': {'s': 'Dawidem', 'pl': 'Dawidami'}, 'locativus': {'s': 'Dawidzie', 'pl': 'Dawidach'}, 'vocativus': {'s': 'Dawidzie', 'pl': 'Dawidowie'}}",326
327,Dionizy,m,"{'mianownik': {'s': 'Dionizy', 'pl': 'Dionizowie'}, 'dopełniacz': {'s': 'Dionizego', 'pl': 'Dionizych'}, 'celownik': {'s': 'Dionizemu', 'pl': 'Dionizym'}, 'biernik': {'s': 'Dionizego', 'pl': 'Dionizych'}, 'narzędnik': {'s': 'Dionizym', 'pl': 'Dionizymi'}, 'miejscownik': {'s': 'Dionizym', 'pl': 'Dionizych'}, 'wołacz': {'s': 'Dionizy', 'pl': 'Dionizowie'}}","{'nominativus': {'s': 'Dionizy', 'pl': 'Dionizowie'}, 'genetivus': {'s': 'Dionizego', 'pl': 'Dionizych'}, 'dativus': {'s': 'Dionizemu', 'pl': 'Dionizym'}, 'accusativus': {'s': 'Dionizego', 'pl': 'Dionizych'}, 'instrumentalis': {'s': 'Dionizym', 'pl': 'Dionizymi'}, 'locativus': {'s': 'Dionizym', 'pl': 'Dionizych'}, 'vocativus': {'s': 'Dionizy', 'pl': 'Dionizowie'}}",327
328,Dobrosław,m,"{'mianownik': {'s': 'Dobrosław', 'pl': 'Dobrosławowie'}, 'dopełniacz': {'s': 'Dobrosława', 'pl': 'Dobrosławów'}, 'celownik': {'s': 'Dobrosławowi', 'pl': 'Dobrosławom'}, 'biernik': {'s': 'Dobrosława', 'pl': 'Dobrosławów'}, 'narzędnik': {'s': 'Dobrosławem', 'pl': 'Dobrosławami'}, 'miejscownik': {'s': 'Dobrosławie', 'pl': 'Dobrosławach'}, 'wołacz': {'s': 'Dobrosławie', 'pl': 'Dobrosławowie'}}","{'nominativus': {'s': 'Dobrosław', 'pl': 'Dobrosławowie'}, 'genetivus': {'s': 'Dobrosława', 'pl': 'Dobrosławów'}, 'dativus': {'s': 'Dobrosławowi', 'pl': 'Dobrosławom'}, 'accusativus': {'s': 'Dobrosława', 'pl': 'Dobrosławów'}, 'instrumentalis': {'s': 'Dobrosławem', 'pl': 'Dobrosławami'}, 'locativus': {'s': 'Dobrosławie', 'pl': 'Dobrosławach'}, 'vocativus': {'s': 'Dobrosławie', 'pl': 'Dobrosławowie'}}",328
329,Dominik,m,"{'mianownik': {'s': 'Dominik', 'pl': 'Dominikowie'}, 'dopełniacz': {'s': 'Dominika', 'pl': 'Dominików'}, 'celownik': {'s': 'Dominikowi', 'pl': 'Dominikom'}, 'biernik': {'s': 'Dominika', 'pl': 'Dominików'}, 'narzędnik': {'s': 'Dominikiem', 'pl': 'Dominikami'}, 'miejscownik': {'s': 'Dominiku', 'pl': 'Dominikach'}, 'wołacz': {'s': 'Dominiku', 'pl': 'Dominikowie'}}","{'nominativus': {'s': 'Dominik', 'pl': 'Dominikowie'}, 'genetivus': {'s': 'Dominika', 'pl': 'Dominików'}, 'dativus': {'s': 'Dominikowi', 'pl': 'Dominikom'}, 'accusativus': {'s': 'Dominika', 'pl': 'Dominików'}, 'instrumentalis': {'s': 'Dominikiem', 'pl': 'Dominikami'}, 'locativus': {'s': 'Dominiku', 'pl': 'Dominikach'}, 'vocativus': {'s': 'Dominiku', 'pl': 'Dominikowie'}}",329
330,Donat,m,"{'mianownik': {'s': 'Donat', 'pl': 'Donatowie'}, 'dopełniacz': {'s': 'Donata', 'pl': 'Donatów'}, 'celownik': {'s': 'Donatowi', 'pl': 'Donatom'}, 'biernik': {'s': 'Donata', 'pl': 'Donatów'}, 'narzędnik': {'s': 'Donatem', 'pl': 'Donatami'}, 'miejscownik': {'s': 'Donacie', 'pl': 'Donatach'}, 'wołacz': {'s': 'Donacie', 'pl': 'Donatowie'}}","{'nominativus': {'s': 'Donat', 'pl': 'Donatowie'}, 'genetivus': {'s': 'Donata', 'pl': 'Donatów'}, 'dativus': {'s': 'Donatowi', 'pl': 'Donatom'}, 'accusativus': {'s': 'Donata', 'pl': 'Donatów'}, 'instrumentalis': {'s': 'Donatem', 'pl': 'Donatami'}, 'locativus': {'s': 'Donacie', 'pl': 'Donatach'}, 'vocativus': {'s': 'Donacie', 'pl': 'Donatowie'}}",330
331,Dorian,m,"{'mianownik': {'s': 'Dorian', 'pl': 'Dorianowie'}, 'dopełniacz': {'s': 'Doriana', 'pl': 'Dorianów'}, 'celownik': {'s': 'Dorianowi', 'pl': 'Dorianom'}, 'biernik': {'s': 'Doriana', 'pl': 'Dorianów'}, 'narzędnik': {'s': 'Dorianem', 'pl': 'Dorianami'}, 'miejscownik': {'s': 'Dorianie', 'pl': 'Dorianach'}, 'wołacz': {'s': 'Dorianie', 'pl': 'Dorianowie'}}","{'nominativus': {'s': 'Dorian', 'pl': 'Dorianowie'}, 'genetivus': {'s': 'Doriana', 'pl': 'Dorianów'}, 'dativus': {'s': 'Dorianowi', 'pl': 'Dorianom'}, 'accusativus': {'s': 'Doriana', 'pl': 'Dorianów'}, 'instrumentalis': {'s': 'Dorianem', 'pl': 'Dorianami'}, 'locativus': {'s': 'Dorianie', 'pl': 'Dorianach'}, 'vocativus': {'s': 'Dorianie', 'pl': 'Dorianowie'}}",331
332,Dymitr,m,"{'mianownik': {'s': 'Dymitr', 'pl': 'Dymitrowie'}, 'dopełniacz': {'s': 'Dymitra', 'pl': 'Dymitrów'}, 'celownik': {'s': 'Dymitrowi', 'pl': 'Dymitrom'}, 'biernik': {'s': 'Dymitra', 'pl': 'Dymitrów'}, 'narzędnik': {'s': 'Dymitrem', 'pl': 'Dymitrami'}, 'miejscownik': {'s': 'Dymitrze', 'pl': 'Dymitrach'}, 'wołacz': {'s': 'Dymitrze', 'pl': 'Dymitrowie'}}","{'nominativus': {'s': 'Dymitr', 'pl': 'Dymitrowie'}, 'genetivus': {'s': 'Dymitra', 'pl': 'Dymitrów'}, 'dativus': {'s': 'Dymitrowi', 'pl': 'Dymitrom'}, 'accusativus': {'s': 'Dymitra', 'pl': 'Dymitrów'}, 'instrumentalis': {'s': 'Dymitrem', 'pl': 'Dymitrami'}, 'locativus': {'s': 'Dymitrze', 'pl': 'Dymitrach'}, 'vocativus': {'s': 'Dymitrze', 'pl': 'Dymitrowie'}}",332
333,Edgar,m,"{'mianownik': {'s': 'Edgar', 'pl': 'Edgarowie'}, 'dopełniacz': {'s': 'Edgara', 'pl': 'Edgarów'}, 'celownik': {'s': 'Edgarowi', 'pl': 'Edgarom'}, 'biernik': {'s': 'Edgara', 'pl': 'Edgarów'}, 'narzędnik': {'s': 'Edgarem', 'pl': 'Edgarami'}, 'miejscownik': {'s': 'Edgarze', 'pl': 'Edgarach'}, 'wołacz': {'s': 'Edgarze', 'pl': 'Edgarowie'}}","{'nominativus': {'s': 'Edgar', 'pl': 'Edgarowie'}, 'genetivus': {'s': 'Edgara', 'pl': 'Edgarów'}, 'dativus': {'s': 'Edgarowi', 'pl': 'Edgarom'}, 'accusativus': {'s': 'Edgara', 'pl': 'Edgarów'}, 'instrumentalis': {'s': 'Edgarem', 'pl': 'Edgarami'}, 'locativus': {'s': 'Edgarze', 'pl': 'Edgarach'}, 'vocativus': {'s': 'Edgarze', 'pl': 'Edgarowie'}}",333
334,Edmund,m,"{'mianownik': {'s': 'Edmund', 'pl': 'Edmundowie'}, 'dopełniacz': {'s': 'Edmunda', 'pl': 'Edmundów'}, 'celownik': {'s': 'Edmundowi', 'pl': 'Edmundom'}, 'biernik': {'s': 'Edmunda', 'pl': 'Edmundów'}, 'narzędnik': {'s': 'Edmundem', 'pl': 'Edmundami'}, 'miejscownik': {'s': 'Edmundzie', 'pl': 'Edmundach'}, 'wołacz': {'s': 'Edmundzie', 'pl': 'Edmundowie'}}","{'nominativus': {'s': 'Edmund', 'pl': 'Edmundowie'}, 'genetivus': {'s': 'Edmunda', 'pl': 'Edmundów'}, 'dativus': {'s': 'Edmundowi', 'pl': 'Edmundom'}, 'accusativus': {'s': 'Edmunda', 'pl': 'Edmundów'}, 'instrumentalis': {'s': 'Edmundem', 'pl': 'Edmundami'}, 'locativus': {'s': 'Edmundzie', 'pl': 'Edmundach'}, 'vocativus': {'s': 'Edmundzie', 'pl': 'Edmundowie'}}",334
335,Edward,m,"{'mianownik': {'s': 'Edward', 'pl': 'Edwardowie'}, 'dopełniacz': {'s': 'Edwarda', 'pl': 'Edwardów'}, 'celownik': {'s': 'Edwardowi', 'pl': 'Edwardom'}, 'biernik': {'s': 'Edwarda', 'pl': 'Edwardów'}, 'narzędnik': {'s': 'Edwardem', 'pl': 'Edwardami'}, 'miejscownik': {'s': 'Edwardzie', 'pl': 'Edwardach'}, 'wołacz': {'s': 'Edwardzie', 'pl': 'Edwardowie'}}","{'nominativus': {'s': 'Edward', 'pl': 'Edwardowie'}, 'genetivus': {'s': 'Edwarda', 'pl': 'Edwardów'}, 'dativus': {'s': 'Edwardowi', 'pl': 'Edwardom'}, 'accusativus': {'s': 'Edwarda', 'pl': 'Edwardów'}, 'instrumentalis': {'s': 'Edwardem', 'pl': 'Edwardami'}, 'locativus': {'s': 'Edwardzie', 'pl': 'Edwardach'}, 'vocativus': {'s': 'Edwardzie', 'pl': 'Edwardowie'}}",335
336,Efraim,m,"{'mianownik': {'s': 'Efraim', 'pl': 'Efraimowie'}, 'dopełniacz': {'s': 'Efraima', 'pl': 'Efraimów'}, 'celownik': {'s': 'Efraimowi', 'pl': 'Efraimom'}, 'biernik': {'s': 'Efraima', 'pl': 'Efraimów'}, 'narzędnik': {'s': 'Efraimem', 'pl': 'Efraimami'}, 'miejscownik': {'s': 'Efraimie', 'pl': 'Efraimach'}, 'wołacz': {'s': 'Efraimie', 'pl': 'Efraimowie'}}","{'nominativus': {'s': 'Efraim', 'pl': 'Efraimowie'}, 'genetivus': {'s': 'Efraima', 'pl': 'Efraimów'}, 'dativus': {'s': 'Efraimowi', 'pl': 'Efraimom'}, 'accusativus': {'s': 'Efraima', 'pl': 'Efraimów'}, 'instrumentalis': {'s': 'Efraimem', 'pl': 'Efraimami'}, 'locativus': {'s': 'Efraimie', 'pl': 'Efraimach'}, 'vocativus': {'s': 'Efraimie', 'pl': 'Efraimowie'}}",336
337,Efrem,m,"{'mianownik': {'s': 'Efrem', 'pl': 'Efremowie'}, 'dopełniacz': {'s': 'Efrema', 'pl': 'Efremów'}, 'celownik': {'s': 'Efremowi', 'pl': 'Efremom'}, 'biernik': {'s': 'Efrema', 'pl': 'Efremów'}, 'narzędnik': {'s': 'Efremem', 'pl': 'Efremami'}, 'miejscownik': {'s': 'Efremie', 'pl': 'Efremach'}, 'wołacz': {'s': 'Efremie', 'pl': 'Efremowie'}}","{'nominativus': {'s': 'Efrem', 'pl': 'Efremowie'}, 'genetivus': {'s': 'Efrema', 'pl': 'Efremów'}, 'dativus': {'s': 'Efremowi', 'pl': 'Efremom'}, 'accusativus': {'s': 'Efrema', 'pl': 'Efremów'}, 'instrumentalis': {'s': 'Efremem', 'pl': 'Efremami'}, 'locativus': {'s': 'Efremie', 'pl': 'Efremach'}, 'vocativus': {'s': 'Efremie', 'pl': 'Efremowie'}}",337
338,Eliasz,m,"{'mianownik': {'s': 'Eliasz', 'pl': 'Eliaszowie'}, 'dopełniacz': {'s': 'Eliasza', 'pl': 'Eliaszów'}, 'celownik': {'s': 'Eliaszowi', 'pl': 'Eliaszom'}, 'biernik': {'s': 'Eliasza', 'pl': 'Eliaszów'}, 'narzędnik': {'s': 'Eliaszem', 'pl': 'Eliaszami'}, 'miejscownik': {'s': 'Eliaszu', 'pl': 'Eliaszach'}, 'wołacz': {'s': 'Eliaszu', 'pl': 'Eliaszowie'}}","{'nominativus': {'s': 'Eliasz', 'pl': 'Eliaszowie'}, 'genetivus': {'s': 'Eliasza', 'pl': 'Eliaszów'}, 'dativus': {'s': 'Eliaszowi', 'pl': 'Eliaszom'}, 'accusativus': {'s': 'Eliasza', 'pl': 'Eliaszów'}, 'instrumentalis': {'s': 'Eliaszem', 'pl': 'Eliaszami'}, 'locativus': {'s': 'Eliaszu', 'pl': 'Eliaszach'}, 'vocativus': {'s': 'Eliaszu', 'pl': 'Eliaszowie'}}",338
339,Eligiusz,m,"{'mianownik': {'s': 'Eligiusz', 'pl': 'Eligiuszowie'}, 'dopełniacz': {'s': 'Eligiusza', 'pl': 'Eligiuszów'}, 'celownik': {'s': 'Eligiuszowi', 'pl': 'Eligiuszom'}, 'biernik': {'s': 'Eligiusza', 'pl': 'Eligiuszów'}, 'narzędnik': {'s': 'Eligiuszem', 'pl': 'Eligiuszami'}, 'miejscownik': {'s': 'Eligiuszu', 'pl': 'Eligiuszach'}, 'wołacz': {'s': 'Eligiuszu', 'pl': 'Eligiuszowie'}}","{'nominativus': {'s': 'Eligiusz', 'pl': 'Eligiuszowie'}, 'genetivus': {'s': 'Eligiusza', 'pl': 'Eligiuszów'}, 'dativus': {'s': 'Eligiuszowi', 'pl': 'Eligiuszom'}, 'accusativus': {'s': 'Eligiusza', 'pl': 'Eligiuszów'}, 'instrumentalis': {'s': 'Eligiuszem', 'pl': 'Eligiuszami'}, 'locativus': {'s': 'Eligiuszu', 'pl': 'Eligiuszach'}, 'vocativus': {'s': 'Eligiuszu', 'pl': 'Eligiuszowie'}}",339
340,Emanuel,m,"{'mianownik': {'s': 'Emanuel', 'pl': 'Emanuelowie'}, 'dopełniacz': {'s': 'Emanuela', 'pl': 'Emanuelów'}, 'celownik': {'s': 'Emanuelowi', 'pl': 'Emanuelom'}, 'biernik': {'s': 'Emanuela', 'pl': 'Emanuelów'}, 'narzędnik': {'s': 'Emanuelem', 'pl': 'Emanuelami'}, 'miejscownik': {'s': 'Emanuelu', 'pl': 'Emanuelach'}, 'wołacz': {'s': 'Emanuelu', 'pl': 'Emanuelowie'}}","{'nominativus': {'s': 'Emanuel', 'pl': 'Emanuelowie'}, 'genetivus': {'s': 'Emanuela', 'pl': 'Emanuelów'}, 'dativus': {'s': 'Emanuelowi', 'pl': 'Emanuelom'}, 'accusativus': {'s': 'Emanuela', 'pl': 'Emanuelów'}, 'instrumentalis': {'s': 'Emanuelem', 'pl': 'Emanuelami'}, 'locativus': {'s': 'Emanuelu', 'pl': 'Emanuelach'}, 'vocativus': {'s': 'Emanuelu', 'pl': 'Emanuelowie'}}",340
341,Emil,m,"{'mianownik': {'s': 'Emil', 'pl': 'Emilowie'}, 'dopełniacz': {'s': 'Emila', 'pl': 'Emilów'}, 'celownik': {'s': 'Emilowi', 'pl': 'Emilom'}, 'biernik': {'s': 'Emila', 'pl': 'Emilów'}, 'narzędnik': {'s': 'Emilem', 'pl': 'Emilami'}, 'miejscownik': {'s': 'Emilu', 'pl': 'Emilach'}, 'wołacz': {'s': 'Emilu', 'pl': 'Emilowie'}}","{'nominativus': {'s': 'Emil', 'pl': 'Emilowie'}, 'genetivus': {'s': 'Emila', 'pl': 'Emilów'}, 'dativus': {'s': 'Emilowi', 'pl': 'Emilom'}, 'accusativus': {'s': 'Emila', 'pl': 'Emilów'}, 'instrumentalis': {'s': 'Emilem', 'pl': 'Emilami'}, 'locativus': {'s': 'Emilu', 'pl': 'Emilach'}, 'vocativus': {'s': 'Emilu', 'pl': 'Emilowie'}}",341
342,Emir,m,"{'mianownik': {'s': 'Emir', 'pl': 'Emirowie'}, 'dopełniacz': {'s': 'Emira', 'pl': 'Emirów'}, 'celownik': {'s': 'Emirowi', 'pl': 'Emirom'}, 'biernik': {'s': 'Emira', 'pl': 'Emirów'}, 'narzędnik': {'s': 'Emirem', 'pl': 'Emirami'}, 'miejscownik': {'s': 'Emirze', 'pl': 'Emirach'}, 'wołacz': {'s': 'Emirze', 'pl': 'Emirowie'}}","{'nominativus': {'s': 'Emir', 'pl': 'Emirowie'}, 'genetivus': {'s': 'Emira', 'pl': 'Emirów'}, 'dativus': {'s': 'Emirowi', 'pl': 'Emirom'}, 'accusativus': {'s': 'Emira', 'pl': 'Emirów'}, 'instrumentalis': {'s': 'Emirem', 'pl': 'Emirami'}, 'locativus': {'s': 'Emirze', 'pl': 'Emirach'}, 'vocativus': {'s': 'Emirze', 'pl': 'Emirowie'}}",342
343,Ernest,m,"{'mianownik': {'s': 'Ernest', 'pl': 'Ernestowie'}, 'dopełniacz': {'s': 'Ernesta', 'pl': 'Ernestów'}, 'celownik': {'s': 'Ernestowi', 'pl': 'Ernestom'}, 'biernik': {'s': 'Ernesta', 'pl': 'Ernestów'}, 'narzędnik': {'s': 'Ernestem', 'pl': 'Ernestami'}, 'miejscownik': {'s': 'Erneście', 'pl': 'Ernestach'}, 'wołacz': {'s': 'Erneście', 'pl': 'Ernestowie'}}","{'nominativus': {'s': 'Ernest', 'pl': 'Ernestowie'}, 'genetivus': {'s': 'Ernesta', 'pl': 'Ernestów'}, 'dativus': {'s': 'Ernestowi', 'pl': 'Ernestom'}, 'accusativus': {'s': 'Ernesta', 'pl': 'Ernestów'}, 'instrumentalis': {'s': 'Ernestem', 'pl': 'Ernestami'}, 'locativus': {'s': 'Erneście', 'pl': 'Ernestach'}, 'vocativus': {'s': 'Erneście', 'pl': 'Ernestowie'}}",343
344,Erwin,m,"{'mianownik': {'s': 'Erwin', 'pl': 'Erwinowie'}, 'dopełniacz': {'s': 'Erwina', 'pl': 'Erwinów'}, 'celownik': {'s': 'Erwinowi', 'pl': 'Erwinom'}, 'biernik': {'s': 'Erwina', 'pl': 'Erwinów'}, 'narzędnik': {'s': 'Erwinem', 'pl': 'Erwinami'}, 'miejscownik': {'s': 'Erwinie', 'pl': 'Erwinach'}, 'wołacz': {'s': 'Erwinie', 'pl': 'Erwinowie'}}","{'nominativus': {'s': 'Erwin', 'pl': 'Erwinowie'}, 'genetivus': {'s': 'Erwina', 'pl': 'Erwinów'}, 'dativus': {'s': 'Erwinowi', 'pl': 'Erwinom'}, 'accusativus': {'s': 'Erwina', 'pl': 'Erwinów'}, 'instrumentalis': {'s': 'Erwinem', 'pl': 'Erwinami'}, 'locativus': {'s': 'Erwinie', 'pl': 'Erwinach'}, 'vocativus': {'s': 'Erwinie', 'pl': 'Erwinowie'}}",344
345,Eugeniusz,m,"{'mianownik': {'s': 'Eugeniusz', 'pl': 'Eugeniuszowie'}, 'dopełniacz': {'s': 'Eugeniusza', 'pl': 'Eugeniuszów'}, 'celownik': {'s': 'Eugeniuszowi', 'pl': 'Eugeniuszom'}, 'biernik': {'s': 'Eugeniusza', 'pl': 'Eugeniuszów'}, 'narzędnik': {'s': 'Eugeniuszem', 'pl': 'Eugeniuszami'}, 'miejscownik': {'s': 'Eugeniuszu', 'pl': 'Eugeniuszach'}, 'wołacz': {'s': 'Eugeniuszu', 'pl': 'Eugeniuszowie'}}","{'nominativus': {'s': 'Eugeniusz', 'pl': 'Eugeniuszowie'}, 'genetivus': {'s': 'Eugeniusza', 'pl': 'Eugeniuszów'}, 'dativus': {'s': 'Eugeniuszowi', 'pl': 'Eugeniuszom'}, 'accusativus': {'s': 'Eugeniusza', 'pl': 'Eugeniuszów'}, 'instrumentalis': {'s': 'Eugeniuszem', 'pl': 'Eugeniuszami'}, 'locativus': {'s': 'Eugeniuszu', 'pl': 'Eugeniuszach'}, 'vocativus': {'s': 'Eugeniuszu', 'pl': 'Eugeniuszowie'}}",345
346,Eryk,m,"{'mianownik': {'s': 'Eryk', 'pl': 'Erykowie'}, 'dopełniacz': {'s': 'Eryka', 'pl': 'Eryków'}, 'celownik': {'s': 'Erykowi', 'pl': 'Erykom'}, 'biernik': {'s': 'Eryka', 'pl': 'Eryków'}, 'narzędnik': {'s': 'Erykiem', 'pl': 'Erykami'}, 'miejscownik': {'s': 'Eryku', 'pl': 'Erykach'}, 'wołacz': {'s': 'Eryku', 'pl': 'Erykowie'}}","{'nominativus': {'s': 'Eryk', 'pl': 'Erykowie'}, 'genetivus': {'s': 'Eryka', 'pl': 'Eryków'}, 'dativus': {'s': 'Erykowi', 'pl': 'Erykom'}, 'accusativus': {'s': 'Eryka', 'pl': 'Eryków'}, 'instrumentalis': {'s': 'Erykiem', 'pl': 'Erykami'}, 'locativus': {'s': 'Eryku', 'pl': 'Erykach'}, 'vocativus': {'s': 'Eryku', 'pl': 'Erykowie'}}",346
347,Ewaryst,m,"{'mianownik': {'s': 'Ewaryst', 'pl': 'Ewarystowie'}, 'dopełniacz': {'s': 'Ewarysta', 'pl': 'Ewarystów'}, 'celownik': {'s': 'Ewarystowi', 'pl': 'Ewarystom'}, 'biernik': {'s': 'Ewarysta', 'pl': 'Ewarystów'}, 'narzędnik': {'s': 'Ewarystem', 'pl': 'Ewarystami'}, 'miejscownik': {'s': 'Ewaryście', 'pl': 'Ewarystach'}, 'wołacz': {'s': 'Ewaryście', 'pl': 'Ewarystowie'}}","{'nominativus': {'s': 'Ewaryst', 'pl': 'Ewarystowie'}, 'genetivus': {'s': 'Ewarysta', 'pl': 'Ewarystów'}, 'dativus': {'s': 'Ewarystowi', 'pl': 'Ewarystom'}, 'accusativus': {'s': 'Ewarysta', 'pl': 'Ewarystów'}, 'instrumentalis': {'s': 'Ewarystem', 'pl': 'Ewarystami'}, 'locativus': {'s': 'Ewaryście', 'pl': 'Ewarystach'}, 'vocativus': {'s': 'Ewaryście', 'pl': 'Ewarystowie'}}",347
348,Ezaw,m,"{'mianownik': {'s': 'Ezaw', 'pl': 'Ezawowie'}, 'dopełniacz': {'s': 'Ezawa', 'pl': 'Ezawów'}, 'celownik': {'s': 'Ezawowi', 'pl': 'Ezawom'}, 'biernik': {'s': 'Ezawa', 'pl': 'Ezawów'}, 'narzędnik': {'s': 'Ezawem', 'pl': 'Ezawami'}, 'miejscownik': {'s': 'Ezawie', 'pl': 'Ezawach'}, 'wołacz': {'s': 'Ezawie', 'pl': 'Ezawowie'}}","{'nominativus': {'s': 'Ezaw', 'pl': 'Ezawowie'}, 'genetivus': {'s': 'Ezawa', 'pl': 'Ezawów'}, 'dativus': {'s': 'Ezawowi', 'pl': 'Ezawom'}, 'accusativus': {'s': 'Ezawa', 'pl': 'Ezawów'}, 'instrumentalis': {'s': 'Ezawem', 'pl': 'Ezawami'}, 'locativus': {'s': 'Ezawie', 'pl': 'Ezawach'}, 'vocativus': {'s': 'Ezawie', 'pl': 'Ezawowie'}}",348
349,Ezechiel,m,"{'mianownik': {'s': 'Ezechiel', 'pl': 'Ezechielowie'}, 'dopełniacz': {'s': 'Ezechiela', 'pl': 'Ezechielów'}, 'celownik': {'s': 'Ezechielowi', 'pl': 'Ezechielom'}, 'biernik': {'s': 'Ezechiela', 'pl': 'Ezechielów'}, 'narzędnik': {'s': 'Ezechielem', 'pl': 'Ezechielami'}, 'miejscownik': {'s': 'Ezechielu', 'pl': 'Ezechielach'}, 'wołacz': {'s': 'Ezechielu', 'pl': 'Ezechielowie'}}","{'nominativus': {'s': 'Ezechiel', 'pl': 'Ezechielowie'}, 'genetivus': {'s': 'Ezechiela', 'pl': 'Ezechielów'}, 'dativus': {'s': 'Ezechielowi', 'pl': 'Ezechielom'}, 'accusativus': {'s': 'Ezechiela', 'pl': 'Ezechielów'}, 'instrumentalis': {'s': 'Ezechielem', 'pl': 'Ezechielami'}, 'locativus': {'s': 'Ezechielu', 'pl': 'Ezechielach'}, 'vocativus': {'s': 'Ezechielu', 'pl': 'Ezechielowie'}}",349
